iter	Passed	Remaining
1660	100556	504840
1661	100615	504771
1662	100678	504726
1663	100737	504655
1664	100796	504589
1665	100857	504531
1666	100915	504456
1667	100978	504410
1668	101038	504344
1669	101096	504271
1670	101159	504223
1671	101218	504157
1672	101277	504086
1673	101339	504035
1674	101400	503975
1675	101459	503906
1676	101522	503857
1677	101583	503798
1678	101643	503737
1679	101700	503660
1680	101758	503584
1681	101818	503521
1682	101879	503465
1683	101939	503401
1684	102000	503341
1685	102059	503275
1686	102122	503226
1687	102185	503180
1688	102242	503099
1689	102302	503038
1690	102357	502948
1691	102418	502890
1692	102481	502842
1693	102540	502775
1694	102597	502697
1695	102661	502652
1696	102719	502582
1697	102777	502507
1698	102837	502444
1699	102893	502362
1700	102954	502305
1701	103017	502255
1702	103078	502195
1703	103140	502143
1704	103201	502087
1705	103261	502023
1706	103321	501959
1707	103382	501899
1708	103438	501818
1709	103502	501777
1710	103558	501693
1711	103622	501647
1712	103681	501581
1713	103739	501509
1714	103801	501453
1715	103863	501401
1716	103922	501331
1717	103982	501271
1718	104044	501217
1719	104107	501170
1720	104171	501123
1721	104231	501062
1722	104292	501003
1723	104351	500937
1724	104408	500859
1725	104467	500790
1726	104528	500731
1727	104588	500670
1728	104648	500604
1729	104703	500518
1730	104760	500443
1731	104821	500385
1732	104881	500320
1733	104943	500267
1734	105006	500218
1735	105064	500144
1736	105125	500089
1737	105183	500015
1738	105243	499953
1739	105303	499887
1740	105364	499832
1741	105422	499760
1742	105484	499705
1743	105541	499625
1744	105606	499586
1745	105666	499525
1746	105721	499438
1747	105782	499379
1748	105845	499331
1749	105904	499264
1750	105966	499211
1751	106027	499151
1752	106087	499089
1753	106148	499030
1754	106208	498970
1755	106267	498899
1756	106325	498826
1757	106385	498765
1758	106447	498712
1759	106508	498652
1760	106566	498582
1761	106625	498513
1762	106685	498452
1763	106744	498383
1764	106806	498327
1765	106864	498255
1766	106926	498202
1767	106984	498131
1768	107043	498065
1769	107106	498013
1770	107166	497953
1771	107229	497902
1772	107287	497830
1773	107347	497769
1774	107403	497688
1775	107464	497627
1776	107525	497571
1777	107589	497526
1778	107648	497456
1779	107704	497375
1780	107766	497322
1781	107826	497262
1782	107887	497203
1783	107945	497132
1784	108001	497049
1785	108061	496985
1786	108119	496916
1787	108181	496862
1788	108238	496784
1789	108299	496724
1790	108358	496660
1791	108418	496593
1792	108478	496534
1793	108540	496478
1794	108598	496405
1795	108655	496332
1796	108716	496272
1797	108778	496216
1798	108842	496176
1799	108908	496139
1800	108968	496076
1801	109035	496043
1802	109093	495973
1803	109157	495927
1804	109217	495863
1805	109275	495793
1806	109336	495737
1807	109397	495675
1808	109456	495608
1809	109514	495536
1810	109573	495470
1811	109633	495408
1812	109695	495353
1813	109753	495282
1814	109810	495203
1815	109873	495154
1816	109934	495097
1817	109993	495031
1818	110052	494965
1819	110111	494895
1820	110171	494835
1821	110228	494758
1822	110285	494683
1823	110345	494621
1824	110407	494563
1825	110464	494490
1826	110527	494439
1827	110587	494377
1828	110649	494322
1829	110706	494247
1830	110770	494201
1831	110831	494144
1832	110891	494080
1833	110952	494021
1834	111011	493954
1835	111071	493892
1836	111129	493822
1837	111189	493756
1838	111249	493695
1839	111308	493630
1840	111368	493567
1841	111427	493499
1842	111487	493435
1843	111547	493372
1844	111605	493301
1845	111662	493224
1846	111726	493181
1847	111784	493111
1848	111845	493050
1849	111904	492985
1850	111962	492914
1851	112021	492844
1852	112079	492774
1853	112139	492711
1854	112198	492643
1855	112254	492565
1856	112308	492478
1857	112369	492417
1858	112431	492363
1859	112488	492289
1860	112550	492234
1861	112608	492163
1862	112669	492107
1863	112730	492045
1864	112788	491973
1865	112851	491926
1866	112910	491859
1867	112971	491800
1868	113028	491727
1869	113091	491675
1870	113156	491633
1871	113216	491570
1872	113274	491501
1873	113331	491423
1874	113394	491374
1875	113453	491311
1876	113506	491217
1877	113563	491140
1878	113624	491083
1879	113682	491012
1880	113742	490947
1881	113802	490888
1882	113862	490822
1883	113923	490766
1884	113985	490710
1885	114045	490650
1886	114101	490571
1887	114164	490519
1888	114223	490453
1889	114283	490392
1890	114340	490315
1891	114400	490253
1892	114457	490179
1893	114518	490118
1894	114575	490046
1895	114635	489982
1896	114696	489921
1897	114755	489856
1898	114813	489785
1899	114871	489714
1900	114931	489654
1901	115001	489631
1902	115064	489584
1903	115123	489518
1904	115183	489455
1905	115244	489394
1906	115301	489321
1907	115363	489266
1908	115420	489192
1909	115481	489132
1910	115541	489070
1911	115601	489010
1912	115661	488945
1913	115720	488881
1914	115779	488812
1915	115839	488749
1916	115899	488688
1917	115960	488629
1918	116020	488568
1919	116078	488499
1920	116136	488426
1921	116195	488358
1922	116253	488287
1923	116316	488237
1924	116376	488174
1925	116435	488110
1926	116498	488059
1927	116557	487992
1928	116612	487911
1929	116673	487852
1930	116735	487798
1931	116796	487739
1932	116855	487674
1933	116916	487614
1934	116975	487549
1935	117037	487493
1936	117098	487434
1937	117156	487366
1938	117217	487309
1939	117277	487246
1940	117338	487187
1941	117398	487126
1942	117458	487063
1943	117518	487001
1944	117576	486928
1945	117633	486857
1946	117694	486797
1947	117757	486747
1948	117816	486682
1949	117879	486629
1950	117938	486566
1951	117997	486498
1952	118054	486421
1953	118114	486359
1954	118180	486322
1955	118238	486253
1956	118302	486208
1957	118362	486145
1958	118420	486072
1959	118481	486016
1960	118541	485955
1961	118602	485896
1962	118659	485819
1963	118718	485755
1964	118780	485699
1965	118840	485636
1966	118896	485558
1967	118953	485486
1968	119012	485420
1969	119070	485349
1970	119132	485292
1971	119190	485222
1972	119245	485141
1973	119306	485084
1974	119368	485028
1975	119426	484959
1976	119486	484898
1977	119547	484838
1978	119605	484769
1979	119660	484685
1980	119720	484621
1981	119780	484560
1982	119840	484497
1983	119900	484436
1984	119960	484376
1985	120019	484306
1986	120078	484240
1987	120140	484188
1988	120202	484132
1989	120259	484059
1990	120319	483998
1991	120379	483934
1992	120439	483874
1993	120502	483822
1994	120560	483751
1995	120618	483684
1996	120678	483620
1997	120736	483551
1998	120799	483500
1999	120858	483432
2000	120919	483374
2001	120991	483360
2002	121050	483295
2003	121110	483232
2004	121171	483176
2005	121231	483111
2006	121291	483051
2007	121352	482990
2008	121412	482931
2009	121472	482867
2010	121533	482810
2011	121593	482748
2012	121655	482693
2013	121713	482623
2014	121773	482561
2015	121831	482489
2016	121891	482427
2017	121948	482353
2018	122007	482288
2019	122069	482234
2020	122127	482163
2021	122185	482093
2022	122245	482033
2023	122307	481977
2024	122366	481914
2025	122427	481855
2026	122488	481796
2027	122548	481734
2028	122611	481682
2029	122672	481625
2030	122733	481566
2031	122794	481507
2032	122859	481465
2033	122915	481390
2034	122977	481333
2035	123037	481271
2036	123096	481208
2037	123158	481154
2038	123220	481097
2039	123278	481027
2040	123339	480969
2041	123400	480912
2042	123464	480864
2043	123522	480796
2044	123581	480727
2045	123642	480670
2046	123701	480603
2047	123759	480536
2048	123820	480476
2049	123879	480411
2050	123941	480356
2051	124000	480291
2052	124060	480228
2053	124124	480181
2054	124183	480115
2055	124241	480045
2056	124301	479984
2057	124361	479923
2058	124421	479858
2059	124480	479795
2060	124539	479726
2061	124597	479658
2062	124659	479604
2063	124719	479543
2064	124778	479476
2065	124836	479406
2066	124896	479345
2067	124954	479272
2068	125012	479204
2069	125071	479139
2070	125131	479076
2071	125193	479020
2072	125253	478961
2073	125314	478902
2074	125375	478845
2075	125438	478792
2076	125499	478733
2077	125556	478660
2078	125617	478602
2079	125678	478543
2080	125735	478470
2081	125793	478402
2082	125851	478331
2083	125915	478286
2084	125977	478231
2085	126038	478171
2086	126097	478107
2087	126156	478041
2088	126217	477981
2089	126277	477919
2090	126338	477862
2091	126400	477809
2092	126459	477741
2093	126516	477671
2094	126573	477597
2095	126637	477549
2096	126698	477492
2097	126758	477427
2098	126815	477357
2099	126878	477303
2100	126935	477233
2101	127007	477213
2102	127066	477148
2103	127127	477089
2104	127187	477028
2105	127250	476978
2106	127312	476924
2107	127371	476858
2108	127432	476799
2109	127493	476742
2110	127552	476675
2111	127609	476601
2112	127671	476548
2113	127730	476483
2114	127790	476421
2115	127849	476352
2116	127910	476296
2117	127970	476233
2118	128030	476172
2119	128089	476105
2120	128149	476044
2121	128208	475979
2122	128268	475915
2123	128324	475840
2124	128384	475777
2125	128445	475720
2126	128503	475649
2127	128564	475592
2128	128622	475521
2129	128683	475465
2130	128746	475411
2131	128806	475350
2132	128865	475285
2133	128926	475228
2134	128988	475172
2135	129048	475109
2136	129103	475029
2137	129163	474968
2138	129224	474909
2139	129283	474844
2140	129345	474789
2141	129406	474730
2142	129466	474669
2143	129528	474615
2144	129592	474566
2145	129650	474499
2146	129713	474446
2147	129769	474372
2148	129829	474310
2149	129892	474257
2150	129952	474197
2151	130011	474129
2152	130073	474077
2153	130134	474017
2154	130195	473960
2155	130257	473905
2156	130319	473849
2157	130378	473785
2158	130435	473713
2159	130497	473658
2160	130556	473592
2161	130616	473530
2162	130675	473463
2163	130736	473407
2164	130798	473351
2165	130855	473278
2166	130913	473211
2167	130974	473151
2168	131038	473102
2169	131101	473051
2170	131163	472998
2171	131222	472933
2172	131280	472864
2173	131343	472811
2174	131404	472752
2175	131463	472690
2176	131525	472632
2177	131585	472570
2178	131645	472508
2179	131704	472445
2180	131764	472381
2181	131821	472310
2182	131881	472248
2183	131944	472198
2184	132004	472136
2185	132062	472067
2186	132121	472001
2187	132180	471935
2188	132239	471869
2189	132298	471803
2190	132360	471749
2191	132423	471697
2192	132485	471645
2193	132542	471569
2194	132601	471504
2195	132657	471429
2196	132717	471367
2197	132779	471311
2198	132842	471260
2199	132900	471194
2200	132962	471137
2201	133027	471094
2202	133087	471030
2203	133148	470974
2204	133211	470923
2205	133271	470859
2206	133333	470806
2207	133392	470741
2208	133453	470681
2209	133511	470612
2210	133566	470534
2211	133631	470487
2212	133689	470419
2213	133748	470355
2214	133810	470301
2215	133870	470239
2216	133937	470201
2217	133998	470141
2218	134058	470080
2219	134115	470008
2220	134177	469952
2221	134235	469884
2222	134293	469814
2223	134351	469746
2224	134413	469692
2225	134474	469632
2226	134534	469570
2227	134596	469518
2228	134652	469442
2229	134715	469390
2230	134774	469325
2231	134837	469272
2232	134895	469205
2233	134951	469129
2234	135007	469053
2235	135068	468995
2236	135128	468934
2237	135188	468871
2238	135247	468805
2239	135308	468748
2240	135369	468690
2241	135427	468621
2242	135490	468567
2243	135549	468503
2244	135608	468439
2245	135670	468383
2246	135730	468322
2247	135790	468258
2248	135847	468188
2249	135908	468128
2250	135969	468070
2251	136028	468007
2252	136087	467939
2253	136147	467877
2254	136209	467823
2255	136268	467758
2256	136327	467694
2257	136388	467633
2258	136447	467568
2259	136506	467505
2260	136565	467437
2261	136626	467381
2262	136681	467303
2263	136743	467247
2264	136805	467193
2265	136868	467142
2266	136930	467086
2267	136987	467012
2268	137045	466946
2269	137107	466890
2270	137165	466822
2271	137226	466762
2272	137286	466702
2273	137349	466649
2274	137408	466585
2275	137469	466525
2276	137528	466462
2277	137586	466393
2278	137645	466329
2279	137706	466270
2280	137767	466211
2281	137827	466150
2282	137889	466093
2283	137947	466026
2284	138006	465959
2285	138067	465902
2286	138129	465847
2287	138189	465784
2288	138246	465715
2289	138306	465651
2290	138365	465587
2291	138422	465513
2292	138482	465453
2293	138540	465386
2294	138599	465321
2295	138660	465262
2296	138717	465190
2297	138778	465130
2298	138843	465086
2299	138902	465021
2300	138961	464955
2301	139031	464929
2302	139089	464858
2303	139146	464788
2304	139208	464732
2305	139266	464663
2306	139325	464599
2307	139384	464535
2308	139446	464479
2309	139508	464425
2310	139566	464355
2311	139627	464297
2312	139684	464226
2313	139744	464163
2314	139802	464096
2315	139864	464042
2316	139921	463968
2317	139980	463903
2318	140040	463843
2319	140099	463779
2320	140161	463723
2321	140220	463657
2322	140276	463581
2323	140337	463522
2324	140400	463471
2325	140463	463419
2326	140520	463349
2327	140579	463284
2328	140643	463237
2329	140702	463170
2330	140763	463111
2331	140824	463054
2332	140879	462977
2333	140940	462919
2334	140999	462853
2335	141059	462789
2336	141119	462731
2337	141179	462666
2338	141241	462611
2339	141298	462541
2340	141355	462471
2341	141410	462392
2342	141471	462332
2343	141531	462272
2344	141590	462207
2345	141650	462144
2346	141709	462079
2347	141765	462006
2348	141823	461937
2349	141883	461875
2350	141940	461803
2351	142001	461746
2352	142061	461685
2353	142122	461626
2354	142181	461561
2355	142243	461506
2356	142302	461442
2357	142362	461381
2358	142424	461325
2359	142486	461269
2360	142546	461209
2361	142605	461141
2362	142665	461083
2363	142727	461025
2364	142789	460971
2365	142846	460901
2366	142905	460834
2367	142965	460773
2368	143025	460712
2369	143084	460646
2370	143147	460595
2371	143209	460542
2372	143271	460483
2373	143327	460412
2374	143387	460349
2375	143447	460288
2376	143504	460217
2377	143565	460157
2378	143625	460097
2379	143684	460030
2380	143741	459960
2381	143805	459911
2382	143864	459846
2383	143925	459790
2384	143985	459728
2385	144046	459668
2386	144108	459613
2387	144169	459555
2388	144229	459494
2389	144284	459415
2390	144342	459347
2391	144403	459289
2392	144463	459227
2393	144522	459162
2394	144584	459107
2395	144644	459047
2396	144705	458988
2397	144760	458912
2398	144822	458856
2399	144883	458799
2400	144944	458740
2401	145013	458705
2402	145073	458643
2403	145134	458587
2404	145194	458523
2405	145251	458454
2406	145307	458379
2407	145366	458313
2408	145426	458253
2409	145488	458197
2410	145549	458138
2411	145609	458079
2412	145669	458017
2413	145729	457956
2414	145790	457898
2415	145851	457838
2416	145910	457772
2417	145967	457703
2418	146024	457632
2419	146087	457579
2420	146148	457521
2421	146206	457453
2422	146269	457401
2423	146330	457343
2424	146391	457283
2425	146456	457237
2426	146517	457179
2427	146576	457114
2428	146635	457051
2429	146692	456978
2430	146753	456922
2431	146813	456859
2432	146871	456792
2433	146931	456729
2434	146985	456651
2435	147042	456581
2436	147101	456516
2437	147161	456454
2438	147219	456385
2439	147281	456330
2440	147338	456260
2441	147397	456196
2442	147455	456129
2443	147514	456064
2444	147575	456005
2445	147633	455938
2446	147694	455878
2447	147756	455822
2448	147816	455763
2449	147878	455707
2450	147939	455647
2451	147995	455576
2452	148054	455509
2453	148121	455471
2454	148178	455400
2455	148238	455338
2456	148303	455292
2457	148367	455243
2458	148427	455182
2459	148488	455123
2460	148547	455058
2461	148606	454994
2462	148669	454941
2463	148731	454887
2464	148792	454828
2465	148849	454757
2466	148906	454688
2467	148968	454632
2468	149031	454578
2469	149090	454515
2470	149146	454442
2471	149210	454391
2472	149268	454323
2473	149325	454253
2474	149385	454193
2475	149446	454135
2476	149509	454080
2477	149569	454021
2478	149628	453955
2479	149690	453901
2480	149753	453847
2481	149811	453780
2482	149870	453714
2483	149930	453655
2484	149990	453593
2485	150052	453538
2486	150113	453479
2487	150173	453418
2488	150232	453352
2489	150294	453297
2490	150351	453226
2491	150409	453159
2492	150471	453104
2493	150531	453044
2494	150592	452984
2495	150653	452926
2496	150714	452867
2497	150772	452801
2498	150832	452738
2499	150892	452676
2500	150948	452603
2501	151023	452587
2502	151080	452517
2503	151141	452459
2504	151197	452383
2505	151256	452320
2506	151317	452263
2507	151376	452198
2508	151436	452136
2509	151498	452080
2510	151554	452009
2511	151613	451943
2512	151672	451880
2513	151733	451819
2514	151789	451746
2515	151852	451695
2516	151913	451637
2517	151972	451571
2518	152033	451513
2519	152093	451452
2520	152152	451388
2521	152211	451324
